Time,Topic,DataSize
9335,Odometry,124
9335,Odometry,360
9335,Odometry,368
9335,Odometry,320
9335,Odometry,360
9335,Lidar,24901
9336,Odometry,320
9336,Odometry,360
9336,Odometry,124
9336,Odometry,368
9336,Odometry,320
9336,Odometry,360
9336,Lidar,24901
9337,Lidar,53
9337,Lidar,328
9337,Odometry,320
9337,Odometry,124
9337,Odometry,360
9337,Odometry,368
9337,Odometry,320
9337,Odometry,360
9338,Odometry,320
9338,Odometry,360
9338,Odometry,124
9338,Odometry,360
9338,Odometry,368
9338,Odometry,711
9338,Odometry,711
9338,Odometry,711
9338,Odometry,711
9338,Odometry,711
9338,Odometry,711
9338,Odometry,711
9338,Odometry,711
9338,Odometry,711
9338,Odometry,711
9338,Odometry,711
9338,Odometry,711
9338,Odometry,711
9338,Odometry,711
9338,Odometry,711
9338,Odometry,711
9338,Odometry,711
9338,Odometry,320
9338,Odometry,711
9338,Lidar,53
9338,Lidar,330
9338,Lidar,24837
9338,Lidar,24837
9338,Lidar,24837
9339,Odometry,320
9339,Odometry,124
9339,Odometry,360
9339,Odometry,360
9339,Odometry,368
9339,Odometry,711
9339,Lidar,24837
9339,Lidar,24837
9339,Odometry,320
9339,Lidar,24837
9340,Odometry,320
9340,Odometry,124
9340,Odometry,360
9340,Lidar,24837
9340,Odometry,368
9340,Odometry,320
9340,Odometry,360
9340,Lidar,24837
9341,Odometry,320
9341,Odometry,124
9341,Odometry,360
9341,Odometry,360
9341,Odometry,368
9341,Odometry,320
9341,Lidar,24901
9341,Lidar,24901
9341,Lidar,24901
9342,Odometry,320
9342,Odometry,124
9342,Odometry,360
9342,Odometry,368
9342,Lidar,24837
9342,Odometry,320
9342,Odometry,360
9342,Lidar,24837
9343,Odometry,320
9343,Odometry,368
9343,Odometry,360
9343,Odometry,124
9343,Odometry,320
9343,Odometry,360
9343,Lidar,24901
9344,Odometry,320
9344,Odometry,124
9344,Odometry,360
9344,Odometry,360
9344,Odometry,368
9344,Odometry,320
9344,Lidar,24901
9345,Odometry,124
9345,Odometry,360
9345,Odometry,320
9345,Odometry,360
9345,Odometry,368
9345,Odometry,320
9346,Odometry,320
9346,Odometry,124
9346,Odometry,360
9346,Odometry,360
9346,Odometry,368
9346,Odometry,320
9347,Lidar,24837
9347,Lidar,24837
9347,Lidar,24837
9347,Lidar,53
9347,Odometry,320
9347,Odometry,124
9347,Odometry,360
9347,Odometry,368
9347,Odometry,320
9347,Odometry,360
9348,Lidar,24837
9348,Lidar,53
9348,Odometry,320
9348,Odometry,124
9348,Lidar,330
9348,Odometry,360
9348,Odometry,368
9348,Odometry,320
9348,Odometry,360
9348,Lidar,24837
9349,Lidar,24837
9349,Lidar,24837
9349,Odometry,320
9349,Odometry,124
9349,Odometry,360
9349,Odometry,368
9349,Odometry,360
9349,Odometry,320
9349,Lidar,24901
9349,Lidar,24901
9349,Lidar,24901
9350,Odometry,320
9350,Odometry,360
9350,Odometry,124
9350,Odometry,368
9350,Odometry,360
9350,Sonstige,117
9350,Sonstige,115
9350,Lidar,24837
9350,Odometry,320
9351,Lidar,24837
9351,Lidar,24901
9351,Odometry,320
9351,Odometry,360
9351,Odometry,124
9351,Odometry,368
9351,Odometry,320
9351,Odometry,360
9352,Odometry,320
9352,Odometry,124
9352,Odometry,368
9352,Odometry,360
9352,Odometry,710
9352,Odometry,710
9352,Odometry,710
9352,Odometry,710
9352,Odometry,710
9352,Odometry,710
9352,Odometry,710
9352,Odometry,710
9352,Odometry,710
9352,Odometry,710
9352,Odometry,710
9352,Odometry,710
9352,Odometry,710
9352,Odometry,710
9352,Odometry,710
9352,Odometry,710
9352,Odometry,710
9352,Odometry,710
9352,Odometry,320
9352,Odometry,360
9352,Lidar,24901
9352,Lidar,328
9353,Lidar,24837
9353,Odometry,320
9353,Odometry,124
9353,Odometry,360
9353,Odometry,368
9353,Odometry,710
9353,Odometry,360
9353,Odometry,320
9354,Odometry,320
9354,Odometry,124
9354,Odometry,360
9354,Odometry,368
9354,Odometry,360
9354,Odometry,320
9354,Lidar,6291675
9354,Lidar,24837
9354,Lidar,24837
9354,Lidar,24837
9355,Odometry,320
9355,Odometry,124
9355,Odometry,360
9355,Odometry,368
9355,Odometry,360
9355,Odometry,320
9355,Lidar,53
9355,Lidar,329
9356,Odometry,320
9356,Odometry,124
9356,Odometry,360
9356,Odometry,368
9356,Odometry,320
9356,Odometry,360
9356,Lidar,24837
9357,Lidar,53
9357,Odometry,320
9357,Odometry,124
9357,Odometry,360
9357,Lidar,328
9357,Odometry,711
9357,Odometry,711
9357,Odometry,711
9357,Odometry,711
9357,Odometry,711
9357,Odometry,711
9357,Odometry,711
9357,Odometry,711
9357,Odometry,711
9357,Odometry,711
9357,Odometry,711
9357,Odometry,711
9357,Odometry,711
9357,Odometry,711
9357,Odometry,711
9357,Odometry,711
9357,Odometry,711
9357,Odometry,360
9357,Odometry,711
9357,Odometry,368
9357,Odometry,320
9358,Lidar,24837
9358,Odometry,320
9358,Odometry,124
9358,Odometry,360
9358,Odometry,368
9358,Odometry,711
9358,Odometry,360
9358,Odometry,320
9359,Odometry,320
9359,Odometry,124
9359,Odometry,360
9359,Odometry,368
9359,Odometry,320
9359,Odometry,360
9359,Lidar,24837
9359,Lidar,24837
9359,Lidar,24837
9359,Lidar,262206
9359,Lidar,262206
9360,Lidar,262206
9360,Lidar,262206
9360,Odometry,320
9360,Odometry,124
9360,Odometry,360
9360,Odometry,368
9360,Odometry,360
9360,Odometry,320
9360,Sonstige,121
9360,Sonstige,119
9360,Lidar,24901
9360,Lidar,24901
9360,Lidar,24901
9360,Lidar,24901
9360,Lidar,24901
9360,Lidar,53
9360,Lidar,330
9361,Lidar,24837
9361,Odometry,320
9361,Odometry,360
9361,Odometry,124
9361,Odometry,368
9361,Odometry,360
9361,Odometry,320
9362,Lidar,24901
9362,Odometry,320
9362,Odometry,124
9362,Odometry,360
9362,Odometry,368
9362,Odometry,320
9362,Odometry,360
9362,Lidar,6291677
9362,Lidar,24837
9362,Lidar,24837
9362,Lidar,24837
9363,Odometry,320
9363,Odometry,124
9363,Odometry,360
9363,Odometry,368
9363,Odometry,320
9363,Odometry,360
9363,Lidar,24837
9363,Lidar,24901
9364,Lidar,24837
9364,Odometry,320
9364,Odometry,124
9364,Odometry,360
9364,Odometry,368
9364,Odometry,320
9364,Odometry,360
9365,Odometry,320
9365,Odometry,124
9365,Odometry,360
9365,Odometry,360
9365,Odometry,368
9365,Odometry,320
9365,Lidar,53
9365,Lidar,329
9365,Lidar,262208
9365,Lidar,262208
9365,Lidar,262208
9366,Lidar,24837
9366,Lidar,262208
9366,Odometry,320
9366,Odometry,124
9366,Odometry,360
9366,Odometry,368
9366,Odometry,320
9366,Odometry,360
9367,Lidar,53
9367,Lidar,328
9367,Odometry,320
9367,Odometry,360
9367,Odometry,124
9367,Odometry,360
9367,Odometry,368
9367,Odometry,320
9368,Odometry,320
9368,Odometry,124
9368,Odometry,360
9368,Odometry,368
9368,Odometry,320
9368,Odometry,360
9368,Lidar,24901
9368,Lidar,24901
9368,Lidar,24901
9368,Lidar,53
9368,Lidar,330
9369,Odometry,320
9369,Odometry,124
9369,Odometry,360
9369,Odometry,368
9369,Odometry,360
9369,Odometry,320
9369,Lidar,24837
9369,Lidar,24837
9369,Lidar,24837
9369,Lidar,24901
9370,Odometry,320
9370,Odometry,124
9370,Odometry,360
9370,Odometry,368
9370,Odometry,360
9370,Odometry,320
9370,Lidar,24837
9370,Lidar,24837
9370,Lidar,24837
9371,Odometry,320
9371,Odometry,124
9371,Odometry,360
9371,Odometry,710
9371,Odometry,710
9371,Odometry,710
9371,Odometry,710
9371,Odometry,710
9371,Odometry,710
9371,Odometry,710
9371,Odometry,710
9371,Odometry,710
9371,Odometry,710
9371,Odometry,710
9371,Odometry,710
9371,Odometry,710
9371,Odometry,710
9371,Odometry,710
9371,Odometry,710
9371,Odometry,710
9371,Odometry,710
9371,Odometry,368
9371,Odometry,360
9371,Odometry,320
9371,Lidar,24901
9371,Lidar,24837
9372,Lidar,24837
9372,Odometry,320
9372,Odometry,360
9372,Odometry,124
9372,Odometry,368
9372,Odometry,710
9372,Odometry,360
9372,Odometry,320
9373,Odometry,320
9373,Odometry,360
9373,Odometry,124
9373,Odometry,368
9373,Odometry,360
9373,Odometry,320
9373,Kamera,362
9373,Lidar,24837
9373,Lidar,24837
9374,Odometry,320
9374,Odometry,124
9374,Odometry,360
9374,Odometry,368
9374,Odometry,320
9374,Odometry,360
9375,Odometry,124
9375,Odometry,320
9375,Odometry,368
9375,Odometry,360
9375,Odometry,360
9375,Odometry,320
9376,Odometry,320
9376,Lidar,24901
9376,Odometry,124
9376,Lidar,24901
9376,Odometry,360
9376,Odometry,711
9376,Odometry,711
9376,Lidar,24901
9376,Odometry,711
9376,Odometry,711
9376,Odometry,711
9376,Odometry,711
9376,Odometry,711
9376,Odometry,711
9376,Odometry,711
9376,Odometry,711
9376,Odometry,711
9376,Odometry,711
9376,Odometry,711
9376,Odometry,711
9376,Odometry,711
9376,Odometry,711
9376,Odometry,711
9376,Odometry,711
9376,Odometry,360
9376,Odometry,320
9376,Odometry,368
9376,Kamera,6912057
9377,Lidar,53
9377,Lidar,328
9377,Odometry,320
9377,Odometry,124
9377,Odometry,360
9377,Odometry,368
9377,Odometry,711
9377,Odometry,360
9377,Odometry,320
9377,Lidar,24901
9378,Odometry,320
9378,Odometry,124
9378,Odometry,368
9378,Odometry,360
9378,Odometry,320
9378,Odometry,360
9378,Lidar,24837
9378,Lidar,24837
9378,Lidar,24837
9378,Lidar,53
9378,Lidar,330
9379,Odometry,320
9379,Odometry,124
9379,Odometry,360
9379,Odometry,368
9379,Odometry,320
9379,Odometry,360
9379,Lidar,24901
9380,Lidar,24837
9380,Lidar,24837
9380,Lidar,24837
9380,Lidar,24837
9380,Odometry,320
9380,Odometry,124
9380,Odometry,360
9380,Odometry,368
9380,Odometry,360
9380,Odometry,320
9381,Odometry,320
9381,Odometry,360
9381,Odometry,124
9381,Odometry,368
9381,Odometry,320
9381,Odometry,360
9381,Lidar,24837
9382,Lidar,24837
9382,Odometry,320
9382,Odometry,124
9382,Odometry,360
9382,Odometry,368
9382,Odometry,320
9382,Odometry,360
9383,Odometry,320
9383,Odometry,124
9383,Odometry,360
9383,Odometry,368
9383,Odometry,360
9383,Odometry,320
9384,Lidar,24901
9384,Lidar,24901
9384,Lidar,24901
9384,Lidar,24837
9384,Lidar,53
9384,Odometry,320
9384,Odometry,360
9384,Odometry,124
9384,Odometry,360
9384,Odometry,368
9384,Odometry,320
9384,Lidar,329
9385,Kamera,360
9385,Odometry,320
9385,Odometry,124
9385,Odometry,360
9385,Odometry,360
9385,Odometry,368
9385,Lidar,24901
9385,Odometry,320
9386,Odometry,320
9386,Odometry,124
9386,Odometry,368
9386,Odometry,360
9386,Odometry,360
9386,Lidar,24837
9386,Lidar,24837
9386,Lidar,24837
9386,Odometry,320
9387,Lidar,24901
9387,Lidar,53
9387,Lidar,328
9387,Odometry,320
9387,Odometry,124
9387,Odometry,360
9387,Odometry,368
9387,Odometry,320
9387,Odometry,360
9387,Lidar,24837
9388,Kamera,6912055
9388,Lidar,53
9388,Odometry,320
9388,Odometry,124
9388,Odometry,360
9388,Odometry,368
9388,Odometry,320
9388,Odometry,360
9388,Lidar,330
9389,Odometry,320
9389,Odometry,124
9389,Odometry,360
9389,Odometry,360
9389,Odometry,368
9389,Odometry,320
9389,Lidar,24837
9390,Odometry,320
9390,Odometry,124
9390,Odometry,360
9390,Odometry,368
9390,Odometry,710
9390,Odometry,710
9390,Odometry,710
9390,Odometry,710
9390,Odometry,710
9390,Odometry,710
9390,Odometry,710
9390,Odometry,710
9390,Odometry,710
9390,Odometry,710
9390,Odometry,710
9390,Odometry,710
9390,Odometry,710
9390,Odometry,710
9390,Odometry,710
9390,Odometry,710
9390,Odometry,710
9390,Odometry,710
9390,Odometry,360
9390,Odometry,320
9390,Lidar,24837
9390,Lidar,24837
9390,Lidar,24837
9391,Odometry,320
9391,Odometry,124
9391,Odometry,360
9391,Odometry,710
9391,Odometry,360
9391,Odometry,368
9391,Odometry,320
9391,Lidar,24901
9391,Lidar,24901
9391,Lidar,24901
9392,Odometry,320
9392,Odometry,124
9392,Odometry,360
9392,Odometry,368
9392,Odometry,320
9392,Odometry,360
9392,Lidar,24837
9393,Odometry,320
9393,Odometry,124
9393,Odometry,360
9393,Odometry,360
9393,Odometry,368
9393,Odometry,320
9393,Lidar,24901
9393,Lidar,24837
9393,Lidar,24837
9393,Lidar,24837
9394,Odometry,320
9394,Odometry,124
9394,Odometry,360
9394,Odometry,368
9394,Odometry,320
9394,Odometry,360
9394,Lidar,24837
9394,Lidar,24901
9395,Odometry,320
9395,Odometry,124
9395,Odometry,360
9395,Odometry,711
9395,Odometry,711
9395,Odometry,711
9395,Odometry,711
9395,Odometry,711
9395,Odometry,711
9395,Odometry,711
9395,Odometry,711
9395,Odometry,711
9395,Odometry,711
9395,Odometry,711
9395,Odometry,711
